"gene_id","log2FC","pval"
"ENSG00000080822",-0.291173288106551,1.27430626764722e-07
"ENSG00000267244",-0.625603212383017,1.30286223143652e-07
"ENSG00000196233",0.428296804402598,1.31051645926158e-07
"ENSG00000165105",1.2885723911029,1.31079052650681e-07
"ENSG00000235036",0.680221571778274,1.31420265120786e-07
"ENSG00000141503",-0.310977338031959,1.34164136012522e-07
"ENSG00000122034",0.408281976129262,1.34343044341073e-07
"ENSG00000136870",-0.272174819254496,1.34369037735433e-07
"ENSG00000181085",1.40207832362197,1.35420289304455e-07
"ENSG00000237424",0.656971002161024,1.36894548131419e-07
"ENSG00000156671",-0.51026660240335,1.37955735293342e-07
"ENSG00000113205",-0.836018348579262,1.38486732461857e-07
"ENSG00000114904",0.334692454031599,1.39240749885719e-07
"ENSG00000139350",0.340160884501458,1.39993759272006e-07
"ENSG00000134955",0.793280598677118,1.40193598518995e-07
"ENSG00000197279",0.671504943081037,1.40675058890689e-07
"ENSG00000132821",1.59513886192262,1.40956961780585e-07
"ENSG00000145730",-0.58650475487738,1.41774251891374e-07
"ENSG00000275023",-0.471421267235762,1.41928126044751e-07
"ENSG00000233396",0.678939250891736,1.42026449980019e-07
"ENSG00000115904",-0.411350672607376,1.43295989550258e-07
"ENSG00000184752",0.37515885351411,1.44000089202152e-07
"ENSG00000213619",0.375644847080993,1.4432325725565e-07
"ENSG00000140557",-1.57118276497454,1.45782351972594e-07
"ENSG00000110446",0.603746969630185,1.47527234643181e-07
"ENSG00000236017",-0.836601279742979,1.49735425307512e-07
"ENSG00000077514",0.312999059448098,1.50195552298311e-07
"ENSG00000235978",1.43406827486645,1.51102833652743e-07
"ENSG00000235351",-0.885907711163299,1.52552647309254e-07
"ENSG00000168811",-1.01776371866358,1.53406768402904e-07
"ENSG00000187486",1.10320978977799,1.54613344627035e-07
"ENSG00000132854",-1.02638977124535,1.54856067268553e-07
"ENSG00000130707",-1.00918396629481,1.55213421593633e-07
"ENSG00000087263",0.302712813926584,1.59710603083857e-07
"ENSG00000272744",0.771045411692747,1.63357323149072e-07
"ENSG00000081052",-0.955738241976974,1.63896118708821e-07
"ENSG00000257923",0.354388624707043,1.70144320803685e-07
"ENSG00000166068",-0.439140783026673,1.70468285943069e-07
"ENSG00000265681",-0.402422971179364,1.71729137644928e-07
"ENSG00000168447",-1.05561829413717,1.72020572671611e-07
"ENSG00000138073",0.341429190055424,1.75006265972529e-07
"ENSG00000143224",0.383096663519896,1.76060816439259e-07
"ENSG00000108176",1.38906655006465,1.77900100377728e-07
"ENSG00000278917",-0.663251450439784,1.78300269226606e-07
"ENSG00000259088",-0.77136185729576,1.78754142784977e-07
"ENSG00000263063",-0.665417494404433,1.79762960012064e-07
"ENSG00000163072",-0.768388589713445,1.80257074130127e-07
"ENSG00000243071",-0.602934071697189,1.80790508902218e-07
"ENSG00000163600",1.14265593557859,1.81408854726458e-07
"ENSG00000163568",1.01378174574653,1.83603820439493e-07
"ENSG00000244687",0.329860027300898,1.84892172588836e-07
"ENSG00000174348",-0.907618427726993,1.850197362866e-07
"ENSG00000078668",0.435730991458986,1.85599938000948e-07
"ENSG00000167930",0.439929040980495,1.87850475559301e-07
"ENSG00000171862",-0.375839915935739,1.91180501552483e-07
"ENSG00000116690",-2.04553000961343,1.92054360148453e-07
"ENSG00000165568",-0.788693610506139,1.93587044231478e-07
"ENSG00000185627",0.301380019427538,1.96715449127819e-07
"ENSG00000240219",-0.958030578743826,1.99036214937053e-07
"ENSG00000100852",-0.474589687234323,2.00639604278447e-07
"ENSG00000117133",0.30720281114947,2.01720807046818e-07
"ENSG00000108557",0.452360236327417,2.05814890909811e-07
"ENSG00000105879",0.309526514087543,2.0731088504358e-07
"ENSG00000124126",0.867475091450991,2.0771643068021e-07
"ENSG00000267102",-0.543999566677166,2.07850100715082e-07
"ENSG00000185641",-0.605331219116559,2.07993462438914e-07
"ENSG00000259612",-0.584827916164986,2.08237716525709e-07
"ENSG00000159164",-0.84242046307063,2.11473637528016e-07
"ENSG00000106804",-0.504772639179484,2.11492714989008e-07
"ENSG00000164916",-0.423350760918098,2.15607919677861e-07
"ENSG00000176783",0.235894332103888,2.16405679889425e-07
"ENSG00000278053",0.320837825616741,2.1689855628371e-07
"ENSG00000165091",-1.0091902360842,2.18170283554867e-07
"ENSG00000099331",0.341398227642102,2.18383335849337e-07
"ENSG00000197879",-0.550257137173333,2.19843464663249e-07
"ENSG00000136542",1.19150609625679,2.20947214822201e-07
"ENSG00000105613",1.06263464738204,2.21316964960372e-07
"ENSG00000187323",-0.963196762196207,2.24247123830297e-07
"ENSG00000158220",-1.10407017572261,2.34469486061473e-07
"ENSG00000236514",-0.58148843879212,2.36376291084405e-07
"ENSG00000118194",-1.37168657560912,2.38283231822705e-07
"ENSG00000272398",1.46922854289036,2.41068339118933e-07
"ENSG00000267673",0.526883636363351,2.44316090242737e-07
"ENSG00000114738",0.344694720919507,2.44361616757868e-07
"ENSG00000077380",0.258903442353579,2.44832884813247e-07
"ENSG00000100294",0.358492459850346,2.45418425676647e-07
"ENSG00000260604",-1.03794265318589,2.45442237229525e-07
"ENSG00000168000",0.385050283701935,2.4794332310113e-07
"ENSG00000079215",-0.864767712398057,2.48279214838096e-07
"ENSG00000181016",-0.556737550601818,2.51115737731072e-07
"ENSG00000279953",0.686500503531644,2.51826262494286e-07
"ENSG00000170873",0.576060747366959,2.5230691658376e-07
"ENSG00000055332",0.396399034268018,2.53067165696687e-07
"ENSG00000155275",-0.325323081790246,2.54573270077167e-07
"ENSG00000178685",0.652626133166131,2.56411967855098e-07
"ENSG00000115756",0.439714222051788,2.56878295001497e-07
"ENSG00000267074",-0.959105447034621,2.57125149593206e-07
"ENSG00000237989",-0.733610162686829,2.57147946279275e-07
"ENSG00000258867",0.932838401266172,2.62019962008408e-07
"ENSG00000185686",2.68920791865584,2.63969241276464e-07
"ENSG00000106615",0.35023853916265,2.64282931505624e-07
"ENSG00000240050",-0.6439531748117,2.65459759562025e-07
"ENSG00000185055",0.604578207687206,2.66650790650514e-07
"ENSG00000135605",-0.442285188721542,2.73699720155051e-07
"ENSG00000166887",-0.26008393906238,2.74110907306065e-07
"ENSG00000269964",-1.28069331626618,2.74916639987044e-07
"ENSG00000180357",0.353890518752614,2.78264080464335e-07
"ENSG00000232386",-0.871592589817485,2.79360773011318e-07
"ENSG00000278309",-1.07072765525348,2.80255151926398e-07
"ENSG00000234694",-0.736495751456369,2.81061999131425e-07
"ENSG00000122435",-0.326888223411125,2.81340484431051e-07
"ENSG00000169446",-0.325377247097804,2.81360330729239e-07
"ENSG00000204889",-1.28899661843892,2.83344153709041e-07
"ENSG00000268750",0.890692142630099,2.8357276951609e-07
"ENSG00000064309",-0.724535223651784,2.88873334911683e-07
"ENSG00000185220",0.382875810218757,2.95868927670864e-07
"ENSG00000253667",0.728562565896337,2.98352258812129e-07
"ENSG00000198763",-0.688227745904088,3.007175298493e-07
"ENSG00000158987",0.334369508374846,3.00850775655798e-07
"ENSG00000185963",-0.248792161581112,3.10210350244868e-07
"ENSG00000090661",0.738310121734444,3.15474163066486e-07
"ENSG00000163354",-0.701473039386519,3.18645405637337e-07
"ENSG00000189079",0.394176569653004,3.22282593043882e-07
"ENSG00000123104",-0.625573606700089,3.26246302712303e-07
"ENSG00000185122",0.426121906065596,3.28706057075888e-07
"ENSG00000250182",-0.566453133826288,3.30759064432962e-07
"ENSG00000175567",0.669014400196034,3.32225644386113e-07
"ENSG00000272518",0.560616201731315,3.38114982320732e-07
"ENSG00000272674",-0.675341213752883,3.44548720272638e-07
"ENSG00000105419",0.697909881544506,3.47434498237017e-07
"ENSG00000272944",-0.832397901200191,3.49455701270122e-07
"ENSG00000157869",-0.2516796397429,3.53378286311884e-07
"ENSG00000239912",0.554682739566483,3.56540033689986e-07
"ENSG00000185736",-1.23537726742742,3.61533553717801e-07
"ENSG00000170917",-0.418070436308589,3.62735042275513e-07
"ENSG00000141314",-1.10401772464855,3.63135624914644e-07
"ENSG00000175879",-0.705216698438241,3.69186781828018e-07
"ENSG00000173811",-0.678159249146704,3.70290119770376e-07
"ENSG00000273599",-0.732208612459243,3.74345463016329e-07
"ENSG00000136286",0.69738431903213,3.75399691386171e-07
"ENSG00000133393",0.291151062610979,3.75523008102483e-07
"ENSG00000123124",0.585605867622023,3.75964108404339e-07
"ENSG00000136383",-0.975026589105259,3.79146999952095e-07
"ENSG00000254615",-0.732098403413959,3.79232709408019e-07
"ENSG00000101425",-1.31514187500644,3.80666414484282e-07
"ENSG00000198353",0.607631911540578,3.8270935055489e-07
"ENSG00000157184",0.322331242082107,3.85822165646388e-07
"ENSG00000111737",0.280241313131585,3.87233475535989e-07
"ENSG00000268205",0.349938283157087,3.8898892720147e-07
"ENSG00000140961",-0.832611258966358,3.9231553779855e-07
"ENSG00000172845",0.256015403789638,3.93240125911053e-07
"ENSG00000122386",0.491136163992749,3.96350127981579e-07
"ENSG00000111012",0.896555966475015,3.99339031170818e-07
"ENSG00000176402",-0.849351975393088,3.99742425948171e-07
"ENSG00000166396",1.65980510120044,3.99958013894647e-07
"ENSG00000163644",-0.620790096778083,4.01729627970921e-07
"ENSG00000073670",-0.763737332819451,4.03695542154611e-07
"ENSG00000260710",1.60585800753345,4.05301448367573e-07
"ENSG00000069020",-0.606729932562886,4.06355923962806e-07
"ENSG00000197140",-0.855846590730536,4.06723308527197e-07
"ENSG00000168813",-0.313974542761072,4.10628578024445e-07
"ENSG00000172731",0.592539945331697,4.10986621530636e-07
"ENSG00000273369",-0.548053767621501,4.14788444494679e-07
"ENSG00000167657",0.475744987508419,4.1780082482201e-07
"ENSG00000151414",-0.520627377796265,4.18973762853958e-07
"ENSG00000257596",0.7326467389513,4.19171191428244e-07
"ENSG00000070808",0.948770177959356,4.24451901238581e-07
"ENSG00000084676",-0.295370254896122,4.28423075404046e-07
"ENSG00000228113",-1.03925469865458,4.38172335275695e-07
"ENSG00000069667",-0.474054027266733,4.42954851641685e-07
"ENSG00000106541",2.09820158144593,4.45635742136244e-07
"ENSG00000108861",-0.342884798191951,4.47182684822595e-07
"ENSG00000227258",-0.830362647638837,4.47373760414299e-07
"ENSG00000007306",1.41222560027379,4.53647716276352e-07
"ENSG00000235159",-0.656117099032479,4.60930305821479e-07
"ENSG00000168938",0.460473776020186,4.61374305139906e-07
"ENSG00000140859",-0.572461396894969,4.67332456019434e-07
"ENSG00000274211",-0.52686758153504,4.69793773137013e-07
"ENSG00000061273",-0.300477484919113,4.74807551619632e-07
"ENSG00000085998",0.279630454786085,4.75855104348858e-07
"ENSG00000131116",0.486910257572315,4.76987350305101e-07
"ENSG00000276547",-0.853602198843601,4.8319378141544e-07
"ENSG00000143512",1.44972674029156,4.83457738159158e-07
"ENSG00000202533",-0.891427385886055,4.84360378625609e-07
"ENSG00000162298",0.267215045343479,4.87453565325598e-07
"ENSG00000230699",1.37615158211793,4.88042786035764e-07
"ENSG00000172183",0.700106049563225,4.90567940209803e-07
"ENSG00000205702",-0.81158713962728,4.94362007281382e-07
"ENSG00000259641",1.23832558208025,4.95168702274359e-07
"ENSG00000167323",-0.349244431105309,4.97568896511391e-07
"ENSG00000160214",0.461736963529658,4.98251842437064e-07
"ENSG00000270028",0.761632559866392,5.06730561441997e-07
"ENSG00000197168",0.765626058512759,5.10179500841296e-07
"ENSG00000260884",-0.704427415304495,5.10862057301475e-07
"ENSG00000160781",0.881848451297581,5.12953151219958e-07
"ENSG00000128849",-0.785067522587712,5.23117378955838e-07
"ENSG00000198542",0.735923642108843,5.24914098774084e-07
"ENSG00000281183",-0.813781405491946,5.25764704639723e-07
"ENSG00000257303",-0.382467480749363,5.29353573233927e-07
"ENSG00000188039",-1.17454911011152,5.34850168972374e-07
"ENSG00000225031",-0.429756908149658,5.41538611634861e-07
"ENSG00000233045",0.622228376976359,5.41597530044358e-07
"ENSG00000164587",-0.392872208249054,5.42764051023964e-07
"ENSG00000271133",-0.90080926960993,5.42967901007922e-07
"ENSG00000137691",-0.699572472647344,5.42988887180918e-07
"ENSG00000128683",1.19334802492159,5.54040002646002e-07
"ENSG00000230267",-1.06331545773852,5.61419171113991e-07
"ENSG00000230224",-0.651923518269677,5.66004084605722e-07
"ENSG00000237238",-0.767269467766418,5.66793090755508e-07
"ENSG00000016402",-1.09902664917071,5.69968999181191e-07
"ENSG00000133657",0.427013884897391,5.74141804346564e-07
"ENSG00000068383",-0.333783783322256,5.80848550953537e-07
"ENSG00000198252",0.30074951774729,5.88898218106641e-07
"ENSG00000231292",-1.58255016056588,5.91465950070433e-07
"ENSG00000158477",1.5928093380229,5.95430270469039e-07
"ENSG00000270246",-1.03637004838809,6.00722882120057e-07
"ENSG00000005812",-0.34593273061835,6.04869123458694e-07
"ENSG00000177479",-0.276047639600155,6.06503684062125e-07
"ENSG00000100628",-0.829762790604673,6.10274645680643e-07
"ENSG00000197815",-0.793180684289926,6.12411543350466e-07
"ENSG00000156113",-0.841977108993397,6.18516541897589e-07
"ENSG00000172548",1.15489114768899,6.43590234951197e-07
"ENSG00000105618",0.375615872015534,6.43769239218993e-07
"ENSG00000273391",0.749665186800414,6.4681249158341e-07
"ENSG00000237513",-1.07051531120153,6.49482063725787e-07
"ENSG00000164764",-1.0696311779336,6.53163174113715e-07
"ENSG00000136238",0.270364699008551,6.54191569122344e-07
"ENSG00000134461",0.331916856627794,6.63122539975776e-07
"ENSG00000272668",-0.891796796045293,6.63345218868962e-07
"ENSG00000007062",-2.07213269714285,6.64457047727802e-07
"ENSG00000234797",-0.532221208554801,6.67905527545994e-07
"ENSG00000130755",-0.590602298496871,6.72034615613997e-07
"ENSG00000242085",0.650045176188185,6.73725347927893e-07
"ENSG00000158869",0.647306763732087,6.74696652094122e-07
"ENSG00000173812",-0.364826896573319,6.79547670751254e-07
"ENSG00000124466",1.10591020833281,6.82848891735266e-07
"ENSG00000087365",0.300183512587839,6.84633576901381e-07
"ENSG00000155287",-0.26534774643065,6.86295000534571e-07
"ENSG00000147162",-0.372170322304982,6.91198966635111e-07
"ENSG00000171132",-0.422346630613128,6.92925282312553e-07
"ENSG00000118849",-1.11735590418658,6.98493404692785e-07
"ENSG00000229939",-0.675344254126653,6.99991023797407e-07
"ENSG00000255650",-1.02869679468649,7.01498001387338e-07
"ENSG00000096401",0.233651403280772,7.15411840212273e-07
"ENSG00000184139",-1.26170433848206,7.16636227897815e-07
"ENSG00000189431",-1.46131345578317,7.1664336206366e-07
"ENSG00000212789",-0.534233240140281,7.17464490043953e-07
"ENSG00000163520",-0.896257651369791,7.23004412981358e-07
"ENSG00000125356",0.404052845358169,7.26198053012174e-07
"ENSG00000147996",0.544585571437164,7.29949317970643e-07
"ENSG00000255326",-0.612710742865717,7.40791242172089e-07
"ENSG00000278662",-0.760195771251453,7.43786366419114e-07
"ENSG00000137101",0.613735580903872,7.46568290808133e-07
"ENSG00000076201",0.256256897872007,7.51535170778981e-07
"ENSG00000173914",0.321466818915487,7.53022154232647e-07
"ENSG00000234648",-0.615808781419873,7.54201534686997e-07
"ENSG00000120008",-0.248175779025468,7.56614462847595e-07
"ENSG00000073605",-0.753411150925876,7.68165241707273e-07
"ENSG00000169071",0.783794606981942,7.68182380356223e-07
"ENSG00000213250",-0.557118032273892,7.72870961347802e-07
"ENSG00000090534",1.05412747862434,7.73690685191771e-07
"ENSG00000254533",-1.00072658131229,7.81751793062607e-07
"ENSG00000136044",-0.309141764307869,7.82327903782956e-07
"ENSG00000267179",-0.603359267917549,7.89488131587315e-07
"ENSG00000250903",-0.359635078569448,7.93317704087353e-07
"ENSG00000181790",-1.00055699874649,7.99462351205349e-07
"ENSG00000250982",1.01556170904112,8.09099263459998e-07
"ENSG00000169019",0.334700037089938,8.1794319262665e-07
"ENSG00000138463",0.336954324846066,8.2956124296058e-07
"ENSG00000262877",-0.996702729361655,8.300725709283e-07
"ENSG00000223552",0.693919535318826,8.31267122542923e-07
"ENSG00000169635",-0.377301996704181,8.53886514665721e-07
"ENSG00000083123",-0.404788424164107,8.69230626562415e-07
"ENSG00000111328",0.405642169966106,8.70481205122145e-07
"ENSG00000146802",-0.280995004939504,8.75508404859112e-07
"ENSG00000002726",1.14789300356885,8.91436490084564e-07
"ENSG00000012124",0.963736335448378,9.06396007968139e-07
"ENSG00000155530",0.756141757801559,9.08862910208728e-07
"ENSG00000126945",0.270068060365777,9.12993186199964e-07
"ENSG00000106853",-0.400393846758125,9.15259360948474e-07
"ENSG00000224097",-0.556464750480838,9.15306242075005e-07
"ENSG00000100319",0.373501266454277,9.61395332898536e-07
"ENSG00000166337",0.281951892275927,9.62584784022616e-07
"ENSG00000106701",0.514200815622452,9.63394751961365e-07
"ENSG00000202058",-0.93152421484254,9.7688230035399e-07
"ENSG00000142632",0.626946959130177,9.85125606577669e-07
"ENSG00000204923",-0.335640475003289,9.86902922069065e-07
"ENSG00000271105",-0.869435122457869,9.87621211618216e-07
"ENSG00000183773",0.666963875659549,9.87634729288887e-07
"ENSG00000231503",0.499290808407148,9.92344709922733e-07
"ENSG00000280153",-0.592300702610702,1.00124000978664e-06
"ENSG00000121413",-0.540786490732596,1.01436496627603e-06
"ENSG00000224116",0.884694454102035,1.01748921822133e-06
"ENSG00000261159",0.777507400028246,1.02546770434809e-06
"ENSG00000236266",-0.685554057791665,1.03519095337254e-06
"ENSG00000224945",-0.665536939202363,1.0406415627817e-06
"ENSG00000077097",0.25669967181132,1.04704634326953e-06
"ENSG00000140829",-0.323286397464021,1.06137614086588e-06
"ENSG00000009335",0.28315217961953,1.06344895055522e-06
"ENSG00000214784",-0.599341887643816,1.06705430766606e-06
"ENSG00000115355",-0.473316522247859,1.08515751636738e-06
"ENSG00000249193",0.631863723661541,1.11201669164498e-06
"ENSG00000261652",0.446345527177834,1.11420466944614e-06
"ENSG00000039068",1.49539311125193,1.1355707124439e-06
"ENSG00000167080",1.80486099506072,1.13860512369896e-06
"ENSG00000279108",-0.659259947132254,1.16914398484594e-06
"ENSG00000248734",-0.616712155751604,1.18380943783054e-06
"ENSG00000114405",0.796394661984698,1.22775775713434e-06
"ENSG00000126016",-0.56573292550025,1.23152180995631e-06
"ENSG00000179241",0.573656608712822,1.24121151866826e-06
"ENSG00000167378",0.264045486793663,1.26010787823238e-06
"ENSG00000064545",0.385661068555124,1.26438935455896e-06
"ENSG00000174672",1.18661668206276,1.26502921653951e-06
"ENSG00000119599",0.345176143375066,1.27527628606991e-06
"ENSG00000165730",-0.8186717097748,1.27933089069571e-06
"ENSG00000229204",0.458955819255412,1.30531024765593e-06
"ENSG00000096696",0.991378930147683,1.31045585617725e-06
"ENSG00000082212",0.358131152901979,1.31796832818315e-06
"ENSG00000110665",-0.783096724247878,1.3325113833177e-06
"ENSG00000099256",-0.523723940221316,1.33309612660418e-06
"ENSG00000121207",-1.39182396651841,1.33714166634797e-06
"ENSG00000075407",0.301347362286979,1.34703209625921e-06
"ENSG00000134308",0.318404130356584,1.36976256104719e-06
"ENSG00000255559",0.740502743408183,1.37314233137314e-06
"ENSG00000131381",-0.271344205944978,1.38145749561661e-06
"ENSG00000066926",0.276068370598478,1.38485078852549e-06
"ENSG00000235618",-0.415237975908741,1.39057733392591e-06
"ENSG00000096717",-0.28905737203295,1.40275270473011e-06
"ENSG00000241755",-1.54286764631047,1.40299854016997e-06
"ENSG00000182247",-0.496739622239675,1.41316912188099e-06
"ENSG00000278385",0.986213733802412,1.41862442832452e-06
"ENSG00000236829",0.495135206802951,1.42148014054031e-06
"ENSG00000100796",0.209720645211473,1.42742708529292e-06
"ENSG00000119812",0.334710145635376,1.47657195957053e-06
"ENSG00000135045",-0.435483807593923,1.48167105913831e-06
"ENSG00000151665",0.285971509762946,1.50912236225652e-06
"ENSG00000063438",0.774874247264812,1.50912578382969e-06
"ENSG00000171813",0.511670869024647,1.52334683983779e-06
"ENSG00000258289",-0.354009576449745,1.53317347026004e-06
"ENSG00000075785",0.262657985499858,1.58282476384858e-06
"ENSG00000274460",0.763621987541117,1.59499910100463e-06
"ENSG00000176714",-0.297732346724882,1.61453634830257e-06
"ENSG00000153157",-0.780212391987394,1.61643293996794e-06
"ENSG00000102466",-0.764829582866537,1.66311683276855e-06
"ENSG00000178694",0.249182796745971,1.66688347165034e-06
"ENSG00000182986",0.34652174871203,1.69607099654832e-06
"ENSG00000168137",0.262358185116279,1.69838862078722e-06
"ENSG00000225523",-1.56506066122732,1.70884018075237e-06
"ENSG00000213799",0.319755627292427,1.71596316119786e-06
"ENSG00000279694",-1.48106358344052,1.76708009695835e-06
"ENSG00000143786",0.456107547718615,1.77596630444168e-06
"ENSG00000105655",0.640512523065098,1.79617882240156e-06
"ENSG00000235499",0.828813568673513,1.81290615679578e-06
"ENSG00000267745",-0.510774561385481,1.82275964835099e-06
"ENSG00000272931",-0.873072178885201,1.82597995731124e-06
"ENSG00000238197",-0.40991573671978,1.82811109662567e-06
"ENSG00000187566",0.504225904933789,1.84214465175976e-06
"ENSG00000132141",-0.451151047381696,1.86660067125295e-06
"ENSG00000134597",0.248976548040001,1.86830235785797e-06
"ENSG00000146250",-0.78649808955288,1.87493993018552e-06
"ENSG00000232457",-0.91000138639864,1.89590366896723e-06
"ENSG00000142552",0.665128569002785,1.90202844270877e-06
"ENSG00000233695",-0.760145701823311,1.90432019856183e-06
"ENSG00000110700",-0.350155101676514,1.90795859145877e-06
"ENSG00000232645",-0.664749321072028,1.92088335690272e-06
"ENSG00000089876",0.30086100855529,1.93184907923319e-06
"ENSG00000258837",-1.83396029398152,1.94014782422536e-06
"ENSG00000163606",-0.761580591427091,1.94994598463964e-06
"ENSG00000122970",0.355890166549937,1.95301509984172e-06
"ENSG00000008382",0.45288171828506,1.95440243316645e-06
"ENSG00000196715",-0.567836992663441,1.9771668875224e-06
"ENSG00000224046",-0.425763243207926,1.97845717738858e-06
"ENSG00000104313",-1.16900931156687,1.98173072700923e-06
"ENSG00000129197",-0.259953157307337,1.98485487097949e-06
"ENSG00000013573",0.534797479932186,1.98611976533742e-06
"ENSG00000123349",-0.328904933448302,2.03050170221643e-06
"ENSG00000228506",-0.507691584300874,2.04921964060044e-06
"ENSG00000198354",-1.1102429906133,2.05610852886723e-06
"ENSG00000196074",0.841585784758118,2.07370558564083e-06
"ENSG00000267058",-0.599248966803753,2.07381435628202e-06
"ENSG00000214765",-0.310244647876336,2.09275695420975e-06
"ENSG00000150779",0.399739585535826,2.09601729381644e-06
"ENSG00000141668",2.07574370224276,2.10088773004417e-06
"ENSG00000187650",0.277214485384903,2.13369744948063e-06
"ENSG00000064012",0.300188697413294,2.14048603237311e-06
"ENSG00000113722",0.865958020918538,2.15243121196904e-06
"ENSG00000162542",-0.376837127101093,2.15387251221413e-06
"ENSG00000214313",1.23823123016878,2.16428969681833e-06
"ENSG00000140044",-0.544231199312696,2.20518820134054e-06
"ENSG00000119471",-0.586212624362672,2.20585408626979e-06
"ENSG00000147488",0.857977737141272,2.20738022310643e-06
"ENSG00000105339",-0.375939868235444,2.21356297386999e-06
"ENSG00000137265",-1.00331857503319,2.21607970980465e-06
"ENSG00000080709",0.582715237793027,2.2307477435044e-06
"ENSG00000198171",0.494509445927978,2.24674628216714e-06
"ENSG00000232573",-0.512361265321863,2.24710827428711e-06
"ENSG00000141002",-0.294662335723102,2.25107051030193e-06
"ENSG00000168539",-1.69158975537903,2.27938343310381e-06
"ENSG00000156299",0.503872245701134,2.28090028156291e-06
"ENSG00000137413",-0.229775055354552,2.33098184361731e-06
"ENSG00000267546",-0.522702081611444,2.3493553053765e-06
"ENSG00000260653",-1.4128466028687,2.37258419799794e-06
"ENSG00000243477",-0.31874892614626,2.39177584293299e-06
"ENSG00000110852",-0.532319843134648,2.41656780471372e-06
"ENSG00000054803",-1.13636424579655,2.42766936250984e-06
"ENSG00000130517",-0.373892474730454,2.45350055873929e-06
"ENSG00000060982",0.805136704594493,2.45428124893445e-06
"ENSG00000149050",-0.775892449699309,2.45835810299151e-06
"ENSG00000179455",1.75086606463092,2.4617779915703e-06
"ENSG00000147416",0.324652178493209,2.48418262165855e-06
"ENSG00000079999",0.385825297460906,2.48705532943967e-06
"ENSG00000165113",-0.417119400348199,2.50623413305057e-06
"ENSG00000130649",-0.677920948651352,2.51579695017717e-06
"ENSG00000112306",-0.410880869174738,2.542253425156e-06
"ENSG00000259915",-0.592501961732876,2.55399889334671e-06
"ENSG00000091656",-0.71161872632049,2.56280366299552e-06
"ENSG00000223668",-0.536129774894493,2.57157744431145e-06
"ENSG00000238249",0.522796402273039,2.58781380623719e-06
"ENSG00000100823",0.26107790378066,2.62279918066581e-06
"ENSG00000154237",-0.429570582432298,2.62640099642916e-06
"ENSG00000253330",0.63375514151598,2.63193166713478e-06
"ENSG00000145907",0.243369228348113,2.64844938414073e-06
"ENSG00000147419",-0.268092429158488,2.6696775716133e-06
"ENSG00000185730",0.439115805486339,2.67053325966995e-06
"ENSG00000111817",-0.506983904576695,2.67341885732432e-06
"ENSG00000141971",0.358339073964438,2.69051731689337e-06
"ENSG00000234817",-0.641444170164041,2.69301675752483e-06
"ENSG00000198000",0.186843361116901,2.70119720233e-06
"ENSG00000178149",0.433958434666598,2.71034934155597e-06
"ENSG00000107249",0.631475830652235,2.71289171572838e-06
"ENSG00000160087",0.303875391103674,2.72096536594765e-06
"ENSG00000197360",-1.17735874268295,2.72301465723295e-06
"ENSG00000184208",-0.380665568656123,2.76481239489648e-06
"ENSG00000224650",-1.47662437286677,2.77321182480746e-06
"ENSG00000280099",0.58895762724031,2.77993406604767e-06
"ENSG00000272223",-0.501591352507827,2.81255894674177e-06
"ENSG00000179902",0.975963126203821,2.86040763116475e-06
"ENSG00000253882",-0.628945570363099,2.9017253999905e-06
"ENSG00000275395",-1.08169639439324,2.90360641944341e-06
"ENSG00000262879",-0.376347158183279,2.90570419078299e-06
"ENSG00000160352",0.547090347656942,2.9224843041681e-06
"ENSG00000221539",0.813375650397354,2.93383826223207e-06
"ENSG00000273456",-0.466537715390257,2.93825618929916e-06
"ENSG00000159216",0.527634579739312,2.96290789894856e-06
"ENSG00000227630",0.708062283065099,2.99011034423966e-06
"ENSG00000115468",0.684390376821812,3.01117416056259e-06
"ENSG00000229422",0.955945123979003,3.03961004991832e-06
"ENSG00000276116",0.794373779603395,3.11704622584088e-06
"ENSG00000276023",-0.383664647796139,3.13480540024417e-06
"ENSG00000198890",0.35272487426886,3.20641886726404e-06
"ENSG00000270110",-1.05096413300024,3.21428381427573e-06
"ENSG00000104969",0.301087982077222,3.23203921440282e-06
"ENSG00000197362",0.348331053332631,3.24352809307577e-06
"ENSG00000143624",0.276656954209223,3.28923725790207e-06
"ENSG00000250167",-1.14909679238902,3.30421950681287e-06
"ENSG00000176731",0.336361994942226,3.31281041281183e-06
"ENSG00000250222",-0.548027170206676,3.31482787761951e-06
"ENSG00000235602",-0.652332854017714,3.33505951755114e-06
"ENSG00000100612",0.375657305644966,3.33877612479682e-06
"ENSG00000112130",0.252214420522881,3.39137743722631e-06
"ENSG00000196235",0.303754869988031,3.45592348416825e-06
"ENSG00000107821",0.784672929071278,3.45746917806307e-06
"ENSG00000279392",0.44566039692528,3.46106496179669e-06
"ENSG00000167182",-0.230458181195061,3.50132630417312e-06
"ENSG00000211611",-1.71057730819365,3.5197848830389e-06
"ENSG00000278318",-0.746881452017792,3.52386941222007e-06
"ENSG00000197355",0.392462182318103,3.54494330451006e-06
"ENSG00000105364",0.394473500601075,3.592556560456e-06
"ENSG00000250893",0.808506274892351,3.60649715232645e-06
"ENSG00000244198",-0.748582908210091,3.63479920197075e-06
"ENSG00000189195",-0.63147753606929,3.65194251355929e-06
"ENSG00000107758",-0.328715999372168,3.65273802448864e-06
"ENSG00000223393",0.581555491327208,3.68127958559752e-06
